Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
1643,Exit short,2025-07-29 02:15,Short Exit,3311.4,30,99306,-480,-0.05,1230,0.12,-1110,-0.11,2674,0.27
1643,Entry short,2025-07-28 23:00,Short,3310.2,30,99306,-480,-0.05,1230,0.12,-1110,-0.11,2674,0.27
1644,Exit short,2025-07-29 07:45,Short Exit,3319.2,30,99477,-1110,-0.11,2610,0.26,-1050,-0.11,1564,0.16
1644,Entry short,2025-07-29 02:45,Short,3315.9,30,99477,-1110,-0.11,2610,0.26,-1050,-0.11,1564,0.16
1645,Exit long,2025-07-29 07:45,Long Exit,3318.6,30,99600,-540,-0.05,0,0.00,-480,-0.05,1024,0.10
1645,Entry long,2025-07-29 07:45,Long,3320,30,99600,-540,-0.05,0,0.00,-480,-0.05,1024,0.10
1646,Exit short,2025-07-29 09:00,Short Exit,3319.9,30,99435,-1740,-0.17,1470,0.15,-1680,-0.17,-716,-0.07
1646,Entry short,2025-07-29 07:55,Short,3314.5,30,99435,-1740,-0.17,1470,0.15,-1680,-0.17,-716,-0.07
1647,Exit long,2025-07-29 10:05,Long Exit,3320.3,30,99615,-180,-0.02,2160,0.22,-240,-0.02,-896,-0.09
1647,Entry long,2025-07-29 09:00,Long,3320.5,30,99615,-180,-0.02,2160,0.22,-240,-0.02,-896,-0.09
1648,Exit short,2025-07-29 13:20,Short Exit,3320.7,30,99549,-840,-0.08,1680,0.17,-780,-0.08,-1736,-0.17
1648,Entry short,2025-07-29 12:00,Short,3318.3,30,99549,-840,-0.08,1680,0.17,-780,-0.08,-1736,-0.17
1649,Exit long,2025-07-29 13:30,Long Exit,3316.9,30,99633,-1380,-0.14,0,0.00,-1320,-0.13,-3116,-0.31
1649,Entry long,2025-07-29 13:20,Long,3321.1,30,99633,-1380,-0.14,0,0.00,-1320,-0.13,-3116,-0.31
1650,Exit short,2025-07-29 14:40,Margin call,3319.5,1,3312.6,-73,-0.22,25,0.08,-71,-0.21,-3247,-0.32
1650,Entry short,2025-07-29 14:30,Short,3312.6,1,3312.6,-73,-0.22,25,0.08,-71,-0.21,-3247,-0.32
1651,Exit short,2025-07-29 15:00,Short Exit,3317.8,29,96065.4,-1624,-0.17,725,0.08,-2059,-0.21,-4813,-0.48
1651,Entry short,2025-07-29 14:30,Short,3312.6,29,96065.4,-1624,-0.17,725,0.08,-2059,-0.21,-4813,-0.48
1652,Exit long,2025-07-30 02:35,Long Exit,3380,29,98118.6,-1102,-0.11,1363,0.14,-1044,-0.11,-5915,-0.59
1652,Entry long,2025-07-29 23:00,Long,3383.4,29,98118.6,-1102,-0.11,1363,0.14,-1044,-0.11,-5915,-0.59
1653,Exit long,2025-07-30 03:40,Long Exit,3382.4,29,98153.4,-754,-0.08,870,0.09,-696,-0.07,-6669,-0.67
1653,Entry long,2025-07-30 03:10,Long,3384.6,29,98153.4,-754,-0.08,870,0.09,-696,-0.07,-6669,-0.67
1654,Exit long,2025-07-30 11:00,Long Exit,3386.8,29,98141.8,638,0.07,1537,0.16,-1102,-0.11,-6031,-0.60
1654,Entry long,2025-07-30 08:00,Long,3384.2,29,98141.8,638,0.07,1537,0.16,-1102,-0.11,-6031,-0.60
1655,Exit long,2025-07-30 11:45,Long Exit,3382.3,29,98170.8,-957,-0.10,87,0.01,-899,-0.09,-6988,-0.70
1655,Entry long,2025-07-30 11:10,Long,3385.2,29,98170.8,-957,-0.10,87,0.01,-899,-0.09,-6988,-0.70
1656,Exit short,2025-07-30 14:05,Short Exit,3366.9,29,97660.4,87,0.01,870,0.09,-667,-0.07,-6901,-0.69
1656,Entry short,2025-07-30 13:50,Short,3367.6,29,97660.4,87,0.01,870,0.09,-667,-0.07,-6901,-0.69
1657,Exit short,2025-07-30 14:45,Short Exit,3357.8,29,97524.1,1363,0.14,2407,0.25,-1015,-0.10,-5538,-0.55
1657,Entry short,2025-07-30 14:10,Short,3362.9,29,97524.1,1363,0.14,2407,0.25,-1015,-0.10,-5538,-0.55
1658,Exit short,2025-07-30 17:50,Short Exit,3352,29,97054.3,-1653,-0.17,1305,0.13,-1595,-0.16,-7191,-0.72
1658,Entry short,2025-07-30 16:20,Short,3346.7,29,97054.3,-1653,-0.17,1305,0.13,-1595,-0.16,-7191,-0.72
1659,Exit short,2025-07-30 19:20,Short Exit,3355,29,97263.1,-435,-0.04,986,0.10,-1131,-0.12,-7626,-0.76
1659,Entry short,2025-07-30 19:00,Short,3353.9,29,97263.1,-435,-0.04,986,0.10,-1131,-0.12,-7626,-0.76
1660,Exit short,2025-07-30 19:45,Short Exit,3343.1,29,97170.3,2088,0.21,2784,0.29,-638,-0.07,-5538,-0.55
1660,Entry short,2025-07-30 19:30,Short,3350.7,29,97170.3,2088,0.21,2784,0.29,-638,-0.07,-5538,-0.55
1661,Exit short,2025-07-30 19:55,Short Exit,3338.1,29,96999.2,1827,0.19,3567,0.37,0,0.00,-3711,-0.37
1661,Entry short,2025-07-30 19:45,Short,3344.8,29,96999.2,1827,0.19,3567,0.37,0,0.00,-3711,-0.37
1662,Exit short,2025-07-30 20:05,Short Exit,3332.5,29,96804.9,1508,0.16,3016,0.31,0,0.00,-2203,-0.22
1662,Entry short,2025-07-30 19:55,Short,3338.1,29,96804.9,1508,0.16,3016,0.31,0,0.00,-2203,-0.22
1663,Exit short,2025-07-31 01:30,Short Exit,3337.3,29,96715,-783,-0.08,580,0.06,-725,-0.07,-2986,-0.30
1663,Entry short,2025-07-31 01:05,Short,3335,29,96715,-783,-0.08,580,0.06,-725,-0.07,-2986,-0.30
1664,Exit short,2025-07-31 02:20,Short Exit,3340.7,29,96804.9,-870,-0.09,174,0.02,-812,-0.08,-3856,-0.39
1664,Entry short,2025-07-31 02:10,Short,3338.1,29,96804.9,-870,-0.09,174,0.02,-812,-0.08,-3856,-0.39
1665,Exit long,2025-07-31 08:55,Long Exit,3355.6,29,97219.6,812,0.08,2407,0.25,-1073,-0.11,-3044,-0.30
1665,Entry long,2025-07-31 07:05,Long,3352.4,29,97219.6,812,0.08,2407,0.25,-1073,-0.11,-3044,-0.30
1666,Exit long,2025-07-31 09:25,Long Exit,3364,29,97457.4,870,0.09,1711,0.18,-638,-0.07,-2174,-0.22
1666,Entry long,2025-07-31 09:05,Long,3360.6,29,97457.4,870,0.09,1711,0.18,-638,-0.07,-2174,-0.22
1667,Exit short,2025-07-31 12:05,Short Exit,3352,29,97115.2,-1044,-0.11,783,0.08,-986,-0.10,-3218,-0.32
1667,Entry short,2025-07-31 11:50,Short,3348.8,29,97115.2,-1044,-0.11,783,0.08,-986,-0.10,-3218,-0.32
1668,Exit long,2025-07-31 13:35,Long Exit,3360,29,97353,754,0.08,1769,0.18,-464,-0.05,-2464,-0.25
1668,Entry long,2025-07-31 12:30,Long,3357,29,97353,754,0.08,1769,0.18,-464,-0.05,-2464,-0.25
1669,Exit long,2025-07-31 13:55,Long Exit,3360,29,97440,-116,-0.01,1131,0.12,-58,-0.01,-2580,-0.26
1669,Entry long,2025-07-31 13:35,Long,3360,29,97440,-116,-0.01,1131,0.12,-58,-0.01,-2580,-0.26
1670,Exit short,2025-07-31 15:55,Short Exit,3350.7,29,97155.8,-261,-0.03,1595,0.16,-493,-0.05,-2841,-0.28
1670,Entry short,2025-07-31 15:15,Short,3350.2,29,97155.8,-261,-0.03,1595,0.16,-493,-0.05,-2841,-0.28
1671,Exit short,2025-07-31 20:40,Short Exit,3347,29,96967.3,-1073,-0.11,174,0.02,-1015,-0.10,-3914,-0.39
1671,Entry short,2025-07-31 20:20,Short,3343.7,29,96967.3,-1073,-0.11,174,0.02,-1015,-0.10,-3914,-0.39
1672,Exit short,2025-08-01 03:00,Short Exit,3335.9,29,96996.3,2436,0.25,3799,0.39,-638,-0.07,-1478,-0.15
1672,Entry short,2025-07-31 20:50,Short,3344.7,29,96996.3,2436,0.25,3799,0.39,-638,-0.07,-1478,-0.15
1673,Exit long,2025-08-01 04:20,Long Exit,3344.1,29,97051.4,-841,-0.09,58,0.01,-783,-0.08,-2319,-0.23
1673,Entry long,2025-08-01 04:10,Long,3346.6,29,97051.4,-841,-0.09,58,0.01,-783,-0.08,-2319,-0.23
1674,Exit long,2025-08-01 06:55,Long Exit,3348.5,29,97010.8,841,0.09,1972,0.20,-696,-0.07,-1478,-0.15
1674,Entry long,2025-08-01 06:00,Long,3345.2,29,97010.8,841,0.09,1972,0.20,-696,-0.07,-1478,-0.15
1675,Exit short,2025-08-01 09:50,Short Exit,3342.1,29,96836.8,-957,-0.10,1015,0.10,-899,-0.09,-2435,-0.24
1675,Entry short,2025-08-01 08:30,Short,3339.2,29,96836.8,-957,-0.10,1015,0.10,-899,-0.09,-2435,-0.24
1676,Exit long,2025-08-01 13:50,Long Exit,3392.3,29,97199.3,11658,1.20,13543,1.39,-928,-0.10,9223,0.92
1676,Entry long,2025-08-01 11:50,Long,3351.7,29,97199.3,11658,1.20,13543,1.39,-928,-0.10,9223,0.92
1677,Exit long,2025-08-01 14:20,Long Exit,3404.6,29,98727.6,-58,-0.01,1102,0.11,-609,-0.06,9165,0.92
1677,Entry long,2025-08-01 14:10,Long,3404.4,29,98727.6,-58,-0.01,1102,0.11,-609,-0.06,9165,0.92
1678,Exit long,2025-08-03 23:05,Long Exit,3416,29,98591.3,4611,0.47,6902,0.70,-638,-0.06,13776,1.38
1678,Entry long,2025-08-01 17:55,Long,3399.7,29,98591.3,4611,0.47,6902,0.70,-638,-0.06,13776,1.38
1679,Exit long,2025-08-04 02:10,Long Exit,3402.7,29,98745,-783,-0.08,319,0.03,-725,-0.07,12993,1.30
1679,Entry long,2025-08-04 02:00,Long,3405,29,98745,-783,-0.08,319,0.03,-725,-0.07,12993,1.30
1680,Exit long,2025-08-04 08:35,Long Exit,3407,29,98605.8,1856,0.19,4350,0.44,-348,-0.04,14849,1.48
1680,Entry long,2025-08-04 02:25,Long,3400.2,29,98605.8,1856,0.19,4350,0.44,-348,-0.04,14849,1.48
1681,Exit long,2025-08-04 13:35,Long Exit,3416.3,29,98875.5,1856,0.19,4292,0.43,-145,-0.01,16705,1.67
1681,Entry long,2025-08-04 11:25,Long,3409.5,29,98875.5,1856,0.19,4292,0.43,-145,-0.01,16705,1.67
1682,Exit long,2025-08-04 15:00,Long Exit,3435.7,29,99348.2,2755,0.28,3915,0.39,-754,-0.08,19460,1.95
1682,Entry long,2025-08-04 14:00,Long,3425.8,29,99348.2,2755,0.28,3915,0.39,-754,-0.08,19460,1.95
1683,Exit long,2025-08-05 09:05,Long Exit,3425.1,29,99406.2,-899,-0.09,667,0.07,-841,-0.08,18561,1.86
1683,Entry long,2025-08-05 08:20,Long,3427.8,29,99406.2,-899,-0.09,667,0.07,-841,-0.08,18561,1.86
1684,Exit short,2025-08-05 13:25,Short Exit,3415.1,29,99035,-145,-0.01,3335,0.34,-348,-0.04,18416,1.84
1684,Entry short,2025-08-05 10:50,Short,3415,29,99035,-145,-0.01,3335,0.34,-348,-0.04,18416,1.84
1685,Exit long,2025-08-05 14:40,Long Exit,3430.8,29,99235.1,2465,0.25,3567,0.36,-377,-0.04,20881,2.09
1685,Entry long,2025-08-05 14:00,Long,3421.9,29,99235.1,2465,0.25,3567,0.36,-377,-0.04,20881,2.09
1686,Exit long,2025-08-05 15:10,Long Exit,3427,29,99501.9,-1305,-0.13,319,0.03,-1247,-0.13,19576,1.96
1686,Entry long,2025-08-05 15:00,Long,3431.1,29,99501.9,-1305,-0.13,319,0.03,-1247,-0.13,19576,1.96
1687,Exit long,2025-08-06 02:45,Long Exit,3433.7,29,99661.4,-957,-0.10,0,0.00,-899,-0.09,18619,1.86
1687,Entry long,2025-08-06 02:35,Long,3436.6,29,99661.4,-957,-0.10,0,0.00,-899,-0.09,18619,1.86
1688,Exit short,2025-08-06 03:05,Short Exit,3433.4,29,99493.2,-870,-0.09,609,0.06,-812,-0.08,17749,1.77
1688,Entry short,2025-08-06 02:50,Short,3430.8,29,99493.2,-870,-0.09,609,0.06,-812,-0.08,17749,1.77
1689,Exit long,2025-08-06 07:45,Long Exit,3430.4,29,99562.8,-928,-0.09,58,0.01,-870,-0.09,16821,1.68
1689,Entry long,2025-08-06 07:20,Long,3433.2,29,99562.8,-928,-0.09,58,0.01,-870,-0.09,16821,1.68
1690,Exit short,2025-08-06 08:35,Short Exit,3426.9,29,99296,-957,-0.10,0,0.00,-899,-0.09,15864,1.59
1690,Entry short,2025-08-06 08:20,Short,3424,29,99296,-957,-0.10,0,0.00,-899,-0.09,15864,1.59
1691,Exit short,2025-08-06 14:50,Short Exit,3424,29,99281.5,-261,-0.03,3306,0.33,-870,-0.09,15603,1.56
1691,Entry short,2025-08-06 09:05,Short,3423.5,29,99281.5,-261,-0.03,3306,0.33,-870,-0.09,15603,1.56
1692,Exit long,2025-08-06 21:35,Long Exit,3430.2,29,99429.4,348,0.03,2697,0.27,-1189,-0.12,15951,1.60
1692,Entry long,2025-08-06 14:50,Long,3428.6,29,99429.4,348,0.03,2697,0.27,-1189,-0.12,15951,1.60
1693,Exit long,2025-08-07 01:45,Long Exit,3439.2,29,99594.7,1305,0.13,3103,0.31,-696,-0.07,17256,1.73
1693,Entry long,2025-08-06 23:00,Long,3434.3,29,99594.7,1305,0.13,3103,0.31,-696,-0.07,17256,1.73
1694,Exit long,2025-08-07 09:05,Long Exit,3462.2,29,99899.2,4930,0.49,7308,0.73,-145,-0.01,22186,2.22
1694,Entry long,2025-08-07 06:55,Long,3444.8,29,99899.2,4930,0.49,7308,0.73,-145,-0.01,22186,2.22
1695,Exit long,2025-08-07 12:45,Long Exit,3451,29,100157.3,-899,-0.09,1160,0.12,-1247,-0.12,21287,2.13
1695,Entry long,2025-08-07 12:10,Long,3453.7,29,100157.3,-899,-0.09,1160,0.12,-1247,-0.12,21287,2.13
1696,Exit long,2025-08-07 13:45,Long Exit,3455.2,29,100424.1,-2349,-0.23,551,0.05,-2291,-0.23,18938,1.89
1696,Entry long,2025-08-07 13:30,Long,3462.9,29,100424.1,-2349,-0.23,551,0.05,-2291,-0.23,18938,1.89
1697,Exit long,2025-08-07 14:25,Long Exit,3457.1,29,100290.7,-464,-0.05,464,0.05,-1044,-0.10,18474,1.85
1697,Entry long,2025-08-07 14:00,Long,3458.3,29,100290.7,-464,-0.05,464,0.05,-1044,-0.10,18474,1.85
1698,Exit short,2025-08-07 15:10,Short Exit,3453.5,29,99832.5,-3306,-0.33,899,0.09,-3248,-0.33,15168,1.52
1698,Entry short,2025-08-07 15:05,Short,3442.5,29,99832.5,-3306,-0.33,899,0.09,-3248,-0.33,15168,1.52
1699,Exit long,2025-08-07 20:50,Long Exit,3463.9,29,100447.3,-58,-0.01,1189,0.12,-725,-0.07,15110,1.51
1699,Entry long,2025-08-07 20:30,Long,3463.7,29,100447.3,-58,-0.01,1189,0.12,-725,-0.07,15110,1.51
1700,Exit long,2025-08-07 23:25,Long Exit,3486.4,29,100641.6,4524,0.45,18270,1.82,-406,-0.04,19634,1.96
1700,Entry long,2025-08-07 21:05,Long,3470.4,29,100641.6,4524,0.45,18270,1.82,-406,-0.04,19634,1.96
1701,Exit long,2025-08-08 01:15,Long Exit,3495,29,101546.4,-2030,-0.20,812,0.08,-1972,-0.19,17604,1.76
1701,Entry long,2025-08-08 01:00,Long,3501.6,29,101546.4,-2030,-0.20,812,0.08,-1972,-0.19,17604,1.76
1702,Exit long,2025-08-08 01:55,Long Exit,3510.2,28,98280,-56,-0.01,1288,0.13,-1176,-0.12,17548,1.75
1702,Entry long,2025-08-08 01:40,Long,3510,28,98280,-56,-0.01,1288,0.13,-1176,-0.12,17548,1.75
1703,Exit long,2025-08-08 07:30,Long Exit,3497.2,29,101375.3,319,0.03,1624,0.16,-377,-0.04,17867,1.79
1703,Entry long,2025-08-08 07:05,Long,3495.7,29,101375.3,319,0.03,1624,0.16,-377,-0.04,17867,1.79
1704,Exit long,2025-08-08 09:20,Long Exit,3492.9,29,101210,725,0.07,1914,0.19,-203,-0.02,18592,1.86
1704,Entry long,2025-08-08 08:45,Long,3490,29,101210,725,0.07,1914,0.19,-203,-0.02,18592,1.86
1705,Exit short,2025-08-08 11:30,Short Exit,3476,29,100809.8,-58,-0.01,783,0.08,-580,-0.06,18534,1.85
1705,Entry short,2025-08-08 11:20,Short,3476.2,29,100809.8,-58,-0.01,783,0.08,-580,-0.06,18534,1.85
1706,Exit short,2025-08-08 11:35,Short Exit,3476,29,100847.5,319,0.03,957,0.09,0,0.00,18853,1.89
1706,Entry short,2025-08-08 11:30,Short,3477.5,29,100847.5,319,0.03,957,0.09,0,0.00,18853,1.89
1707,Exit short,2025-08-08 12:00,Short Exit,3475.3,29,100696.7,-986,-0.10,232,0.02,-1247,-0.12,17867,1.79
1707,Entry short,2025-08-08 11:55,Short,3472.3,29,100696.7,-986,-0.10,232,0.02,-1247,-0.12,17867,1.79
1708,Exit short,2025-08-08 12:30,Short Exit,3472,29,100641.6,-580,-0.06,464,0.05,-522,-0.05,17287,1.73
1708,Entry short,2025-08-08 12:20,Short,3470.4,29,100641.6,-580,-0.06,464,0.05,-522,-0.05,17287,1.73
1709,Exit short,2025-08-08 13:10,Short Exit,3480.8,29,100775,-1798,-0.18,0,0.00,-1740,-0.17,15489,1.55
1709,Entry short,2025-08-08 13:00,Short,3475,29,100775,-1798,-0.18,0,0.00,-1740,-0.17,15489,1.55
1710,Exit long,2025-08-08 13:40,Long Exit,3500,29,101041.8,4466,0.44,6409,0.63,-174,-0.02,19955,2.00
1710,Entry long,2025-08-08 13:20,Long,3484.2,29,101041.8,4466,0.44,6409,0.63,-174,-0.02,19955,2.00
1711,Exit short,2025-08-08 14:10,Short Exit,3485.4,29,100888.1,-2001,-0.20,261,0.03,-1943,-0.19,17954,1.80
1711,Entry short,2025-08-08 14:00,Short,3478.9,29,100888.1,-2001,-0.20,261,0.03,-1943,-0.19,17954,1.80
1712,Exit short,2025-08-08 14:40,Short Exit,3488.2,29,100966.4,-2030,-0.20,406,0.04,-1972,-0.20,15924,1.59
1712,Entry short,2025-08-08 14:30,Short,3481.6,29,100966.4,-2030,-0.20,406,0.04,-1972,-0.20,15924,1.59
1713,Exit short,2025-08-08 15:35,Short Exit,3488.2,29,100966.4,-2030,-0.20,841,0.08,-2494,-0.25,13894,1.39
1713,Entry short,2025-08-08 15:05,Short,3481.6,29,100966.4,-2030,-0.20,841,0.08,-2494,-0.25,13894,1.39
1714,Exit short,2025-08-08 19:10,Short Exit,3463,29,100432.8,-58,-0.01,5220,0.52,-1450,-0.14,13836,1.38
1714,Entry short,2025-08-08 18:55,Short,3463.2,29,100432.8,-58,-0.01,5220,0.52,-1450,-0.14,13836,1.38
1715,Exit short,2025-08-08 19:15,Short Exit,3461.6,29,100554.6,1566,0.16,1740,0.17,0,0.00,15402,1.54
1715,Entry short,2025-08-08 19:10,Short,3467.4,29,100554.6,1566,0.16,1740,0.17,0,0.00,15402,1.54
1716,Exit short,2025-08-08 19:20,Short Exit,3461.2,29,100487.9,1015,0.10,2900,0.29,0,0.00,16417,1.64
1716,Entry short,2025-08-08 19:15,Short,3465.1,29,100487.9,1015,0.10,2900,0.29,0,0.00,16417,1.64
1717,Exit short,2025-08-11 01:05,Short Exit,3455,29,100345.8,1392,0.14,2697,0.27,-812,-0.08,17809,1.78
1717,Entry short,2025-08-10 23:10,Short,3460.2,29,100345.8,1392,0.14,2697,0.27,-812,-0.08,17809,1.78
1718,Exit short,2025-08-11 01:20,Short Exit,3452.9,29,100070.3,-754,-0.08,406,0.04,-696,-0.07,17055,1.71
1718,Entry short,2025-08-11 01:10,Short,3450.7,29,100070.3,-754,-0.08,406,0.04,-696,-0.07,17055,1.71
1719,Exit short,2025-08-11 02:50,Short Exit,3445,29,100006.5,899,0.09,5017,0.50,-435,-0.04,17954,1.80
1719,Entry short,2025-08-11 01:30,Short,3448.5,29,100006.5,899,0.09,5017,0.50,-435,-0.04,17954,1.80
1720,Exit short,2025-08-11 07:45,Short Exit,3427.5,29,99658.5,2494,0.25,3973,0.40,-145,-0.01,20448,2.04
1720,Entry short,2025-08-11 07:00,Short,3436.5,29,99658.5,2494,0.25,3973,0.40,-145,-0.01,20448,2.04
1721,Exit short,2025-08-11 08:40,Short Exit,3419.9,29,99252.5,638,0.06,1972,0.20,-928,-0.09,21086,2.11
1721,Entry short,2025-08-11 08:00,Short,3422.5,29,99252.5,638,0.06,1972,0.20,-928,-0.09,21086,2.11
1722,Exit short,2025-08-11 11:05,Short Exit,3416.3,29,99072.7,-116,-0.01,2291,0.23,-348,-0.04,20970,2.10
1722,Entry short,2025-08-11 10:30,Short,3416.3,29,99072.7,-116,-0.01,2291,0.23,-348,-0.04,20970,2.10
1723,Exit short,2025-08-11 12:45,Short Exit,3409.7,29,98820.4,-725,-0.07,928,0.09,-667,-0.07,20245,2.02
1723,Entry short,2025-08-11 12:25,Short,3407.6,29,98820.4,-725,-0.07,928,0.09,-667,-0.07,20245,2.02
1724,Exit short,2025-08-11 13:50,Short Exit,3410.5,29,98681.2,-2349,-0.24,1682,0.17,-2291,-0.23,17896,1.79
1724,Entry short,2025-08-11 13:25,Short,3402.8,29,98681.2,-2349,-0.24,1682,0.17,-2291,-0.23,17896,1.79
1725,Exit short,2025-08-11 14:15,Short Exit,3404.9,29,98843.6,899,0.09,1827,0.18,-174,-0.02,18795,1.88
1725,Entry short,2025-08-11 14:00,Short,3408.4,29,98843.6,899,0.09,1827,0.18,-174,-0.02,18795,1.88
1726,Exit short,2025-08-11 18:40,Short Exit,3407.4,29,98623.2,-2030,-0.21,377,0.04,-1972,-0.20,16765,1.68
1726,Entry short,2025-08-11 18:30,Short,3400.8,29,98623.2,-2030,-0.21,377,0.04,-1972,-0.20,16765,1.68
1727,Exit short,2025-08-12 00:10,Short Exit,3398.5,29,98443.4,-1247,-0.13,609,0.06,-1189,-0.12,15518,1.55
1727,Entry short,2025-08-11 21:45,Short,3394.6,29,98443.4,-1247,-0.13,609,0.06,-1189,-0.12,15518,1.55
1728,Exit short,2025-08-12 07:25,Short Exit,3394.9,29,98689.9,2262,0.23,3683,0.37,-1131,-0.11,17780,1.78
1728,Entry short,2025-08-12 02:20,Short,3403.1,29,98689.9,2262,0.23,3683,0.37,-1131,-0.11,17780,1.78
1729,Exit short,2025-08-12 12:10,Short Exit,3394.8,29,98397,-638,-0.06,232,0.02,-580,-0.06,17142,1.71
1729,Entry short,2025-08-12 12:00,Short,3393,29,98397,-638,-0.06,232,0.02,-580,-0.06,17142,1.71
1730,Exit short,2025-08-12 13:25,Margin call,3389.8,1,3387.3,-29,-0.09,6,0.02,-27,-0.08,17055,1.71
1730,Entry short,2025-08-12 13:20,Short,3387.3,1,3387.3,-29,-0.09,6,0.02,-27,-0.08,17055,1.71
1731,Exit short,2025-08-12 13:30,Short Exit,3392.2,29,98231.7,-1537,-0.16,174,0.02,-1479,-0.15,15576,1.56
1731,Entry short,2025-08-12 13:20,Short,3387.3,29,98231.7,-1537,-0.16,174,0.02,-1479,-0.15,15576,1.56
1732,Exit short,2025-08-12 13:45,Short Exit,3399.8,29,98513,-928,-0.09,783,0.08,-1479,-0.15,14648,1.46
1732,Entry short,2025-08-12 13:35,Short,3397,29,98513,-928,-0.09,783,0.08,-1479,-0.15,14648,1.46
1733,Exit long,2025-08-12 13:50,Long Exit,3397.6,29,98788.5,-2697,-0.27,0,0.00,-2639,-0.27,11951,1.20
1733,Entry long,2025-08-12 13:45,Long,3406.5,29,98788.5,-2697,-0.27,0,0.00,-2639,-0.27,11951,1.20
1734,Exit short,2025-08-12 14:00,Short Exit,3399.8,29,98518.8,-870,-0.09,319,0.03,-1015,-0.10,11081,1.11
1734,Entry short,2025-08-12 13:50,Short,3397.2,29,98518.8,-870,-0.09,319,0.03,-1015,-0.10,11081,1.11
1735,Exit long,2025-08-12 15:10,Long Exit,3389.3,29,98742.1,-4640,-0.47,783,0.08,-4582,-0.46,6441,0.64
1735,Entry long,2025-08-12 14:40,Long,3404.9,29,98742.1,-4640,-0.47,783,0.08,-4582,-0.46,6441,0.64
1736,Exit short,2025-08-12 15:25,Short Exit,3385.3,29,98051.9,-1334,-0.14,377,0.04,-1276,-0.13,5107,0.51
1736,Entry short,2025-08-12 15:15,Short,3381.1,29,98051.9,-1334,-0.14,377,0.04,-1276,-0.13,5107,0.51
1737,Exit long,2025-08-12 17:00,Long Exit,3398,29,98779.8,-2494,-0.25,928,0.09,-2436,-0.25,2613,0.26
1737,Entry long,2025-08-12 16:25,Long,3406.2,29,98779.8,-2494,-0.25,928,0.09,-2436,-0.25,2613,0.26
1738,Exit short,2025-08-12 20:25,Short Exit,3399.2,29,98507.2,-812,-0.08,145,0.01,-754,-0.08,1801,0.18
1738,Entry short,2025-08-12 20:05,Short,3396.8,29,98507.2,-812,-0.08,145,0.01,-754,-0.08,1801,0.18
1739,Exit long,2025-08-13 01:05,Long Exit,3399,29,98634.8,-754,-0.08,1015,0.10,-696,-0.07,1047,0.10
1739,Entry long,2025-08-12 23:00,Long,3401.2,29,98634.8,-754,-0.08,1015,0.10,-696,-0.07,1047,0.10
1740,Exit short,2025-08-13 02:15,Short Exit,3399,29,98530.4,-522,-0.05,1479,0.15,-464,-0.05,525,0.05
1740,Entry short,2025-08-13 01:05,Short,3397.6,29,98530.4,-522,-0.05,1479,0.15,-464,-0.05,525,0.05
1741,Exit short,2025-08-13 02:35,Short Exit,3397.7,29,98420.2,-1247,-0.13,87,0.01,-1189,-0.12,-722,-0.07
1741,Entry short,2025-08-13 02:20,Short,3393.8,29,98420.2,-1247,-0.13,87,0.01,-1189,-0.12,-722,-0.07
1742,Exit short,2025-08-13 03:35,Short Exit,3402.1,29,98553.6,-1189,-0.12,522,0.05,-1131,-0.11,-1911,-0.19
1742,Entry short,2025-08-13 03:00,Short,3398.4,29,98553.6,-1189,-0.12,522,0.05,-1131,-0.11,-1911,-0.19
1743,Exit short,2025-08-13 07:00,Short Exit,3400.7,29,98536.2,-957,-0.10,783,0.08,-899,-0.09,-2868,-0.29
1743,Entry short,2025-08-13 06:30,Short,3397.8,29,98536.2,-957,-0.10,783,0.08,-899,-0.09,-2868,-0.29
1744,Exit long,2025-08-13 13:25,Long Exit,3409.1,29,98649.3,2030,0.21,4611,0.47,-203,-0.02,-838,-0.08
1744,Entry long,2025-08-13 07:00,Long,3401.7,29,98649.3,2030,0.21,4611,0.47,-203,-0.02,-838,-0.08
1745,Exit short,2025-08-13 14:15,Short Exit,3408.5,29,98739.2,-1189,-0.12,145,0.01,-1131,-0.11,-2027,-0.20
1745,Entry short,2025-08-13 14:00,Short,3404.8,29,98739.2,-1189,-0.12,145,0.01,-1131,-0.11,-2027,-0.20
1746,Exit long,2025-08-13 15:10,Long Exit,3417.3,29,98921.9,1682,0.17,3277,0.33,-638,-0.06,-345,-0.03
1746,Entry long,2025-08-13 14:35,Long,3411.1,29,98921.9,1682,0.17,3277,0.33,-638,-0.06,-345,-0.03
1747,Exit long,2025-08-14 03:55,Long Exit,3411.8,29,99023.4,-928,-0.09,2610,0.26,-870,-0.09,-1273,-0.13
1747,Entry long,2025-08-14 01:00,Long,3414.6,29,99023.4,-928,-0.09,2610,0.26,-870,-0.09,-1273,-0.13
1748,Exit short,2025-08-14 08:00,Short Exit,3412.1,29,98875.5,-870,-0.09,1595,0.16,-812,-0.08,-2143,-0.21
1748,Entry short,2025-08-14 04:00,Short,3409.5,29,98875.5,-870,-0.09,1595,0.16,-812,-0.08,-2143,-0.21
1749,Exit long,2025-08-14 08:05,Long Exit,3410.9,29,99035,-1305,-0.13,0,0.00,-1247,-0.13,-3448,-0.34
